input examples,GPT4 generation label
"I closed my eyes and tried to remember what happened. after a few seconds, the memory of Susan being carried away by the exhibit thief came back to me and my breath caught in my throat.",1
I resisted a powerful impulse to run to her; that had availed me nothing a month earlier. an older artist perhaps twice her experience followed her every step.,1
"he would undoubtedly destroy her piece at the least provocation, and then regret his action for eternity. he had to protect Rina’s art from Kalin, and protect Kalin from himself—a difficult task requiring shrewd thinking.",1
"even Jim, who had been morose and withdrawn all evening, was drawn into conversation with Frank about modern painting.",1
she rested her head on Oseth's shoulder and realized it was his turn to contribute to the storytelling session.,1
you two can sleep on the studio couches out here while you think about where you will exhibit next.,1
"she didn't wait for the guitarist to finish, but cut in with a few riffs of her own, challenging for the crowd's attention and suddenly understanding why they called this a battle of the bands.",1
"since none of you let me do anything except sit and keep an eye on the mixing board, I learned about half of your song preferences. Natana, your manager called for you eleven times today, from what I heard, and learned your name after the third hit.",1
he was so excited he was getting to attend one of the concerts. he wished he was there to see it in person.,1
"no, he was definitely not an exceptional individual in any particular aspect of music theory.",1
"Marlin strummed his guitar, and suddenly the dissonant chords became harmonious melodies, all of which enveloped the room in musical bliss.",1
"I am here with records, extravagant gigs and plenty to perform, and fans to keep me busy, but I will tell you a secret. she turned toward me and whispered conspiratorially, I am not happy.",1
"he pulled his hand back, then swung it forward with as much force as he could put behind it. the drumstick found its mark and struck the cymbal perfectly.",1
"she went to the telephone and got out the address book and searched for every possible person with the name Collins who related to the music industry. she tried for over an hour to locate him, but was unable to.",1
"she remained stock-still and closed her eyes, letting the rhythm wash over her. moments passed and she opened her eyes again and breathed a sigh of relief.",1
he wondered if she was there and contemplated driving off the stage to her house. he thought about the clothes he had on and changed his mind. he had put on an old band t-shirt that had hardly any print left on it.,1
"he had recognized early on the ability of the community organizer, and realized the better decisions the council had made had actually been suggested by the smaller group.",1
"Alex made her way back to the community center, where I caught up with her, just as she went into labor.",1
even those who supported the losing candidates in the neighborhood election were suddenly swept up in the exuberance.,1
I'll miss Fiachna dreadfully and I want him to know that.,1
"I start out by leaning on his shoulder, but I'm so wobbly he just scoops me up and carries me upstairs. he tucks me in and says good night but I catch his hand and hold him there.",1
"I start scanning the books on the shelves of the local library, looking for the community history books I need. after several minutes, convinced someone has already taken them out, I move onto the next row, and that is when I see him.",1
"when at last she was able to release her son, he and Riyan left and headed over to the community office.",1
"he stood in the doorway for several tense seconds and then grunted and walked off, leaving her to unpack. she forced herself to take deep breaths as she moved to the door and slammed the bolt home, remaining outwardly calm even as she seethed with quiet rage.",1
"after Terri had been taken into social care, her father had had more kids.",1
"Bernard bent down and kissed her forehead, then rose, leaving the community gathering.",1
"it is said, that the scientists present today, are learning to harness the power of their minds. they learn to vibrate at higher frequencies and develop groundbreaking theories.",1
"lost in thought for several minutes, she had taken her eyes off of her research subjects.",1
"they might even care about your research if you presented it properly, but if you don't you can't blame them for the distance between the two of you... you have so much data to analyze, don't run from the challenge, embrace it and learn from it.",1
"whatever was in that lab was dangerous and best to avoid if possible. I wanted to save our energy for our final experiment with the high-energy collider, and not waste it on preliminary tests.",1
"I shook my head, closed my eyes, and tried to remember to breathe. how ever did you do this all alone when you came to the research facility?",1
he was describing a concept she had never heard before. it was the most extraordinarily beautiful hypothesis she had ever heard.,1
"Auron tried to be the better scientist, for he saw no profit in confronting Barvoch.",1
I open the lab door for her as she comes near.,1
"it took him fourteen trials, but in the end he proved the hypothesis.",1
"my heart had jumped at the sight of his keen observation on my data, which made me panic. I admired Gareth for his expertise, but never had I thought past it. was it possible for me to have fallen for him?",1
"Luca, who knowing all that you now know, chose to breach the system instead of securing it and worse yet, he chose to try and lie about it.",1
he reached into his pocket and pulled out a thick USB drive.,1
"since everyone had been accounted for except the missing IT specialist, the data breach charge brought against them was officially still in effect, the security chief had said, until Mariana was found and cleared.",1
he started waving his arms around and yelling from his cubicle at me as I stayed at my desk laughing.,1
"so I, an expert in the language of technical jargon, slurred out various terms similar to what Angel said they were, and I was accepted into their developer group.",1
"they had made him look incompetent in front of his own team and the project manager, already eager to latch upon any excuse to deny them resources.",1
"so she decided her reply would reflect that, ""Neither do you,"" then she poked her tongue out at him.",1
"John had to know it was some kind of trick, but he started troubleshooting anyway. I wished Liv were here to see how brave he was.",1
"when you feel like you're burning up inside, you just let the frustration out. the trick is to learn to center yourself, and own that energy.",1
"the system crashed as Jerrod twisted the code and the bug widened. the program dropped to the ground, dead before it rebooted. another process, a tall, sprawling service, saw what happened and logged an error, but Jerrod's job was done.",1
"I spent my life being not as influential, not as viral, as those around me, but in that moment, it was brought home to me that I could be their influencer, but I would never be their equal.",1
"she whispered the last comment into my DMs, so close her words moved my heart.",1
"he waited for Adri to like the post in answer, gave her an extravagant emoji reaction, and strode gracefully and silently to the admin's profile. opening a message, he produced a detailed response, then motioned for Adri to come.",1
"I couldn't help the love of my life go viral, so I certainly can't help him trend.",1
"she instructed Tasha to share the recipe as she had done. once Tasha had complied, Ann took her co-blogger’s hands in her own, and allowed their joint effort to shine in the post.",1
I was grabbing some clothes out of my drawer when Evan walked into my livestream.,1
"he wiped the code on the dead program’s logs, got up and returned to where James laid unconscious on the server floor. he checked James' data flow and was relieved that it still lived.",1
"Edeline glanced at Ember, who seemed on the brink, already, of going viral herself. she had gained more than a thousand followers since the morning, and her profile was bursting out with all sorts of new content and engagement previously unimaginable in her perpetual low reach.",1
I was on my feet and running up the digital stairs two notifications at a time toward Julian's update.,1
I had purposely not set the notification and it was the light coming in through the screen that caused my eyes to open.,1
"Kat seemed to vibrate with excitement as she stuck out her hand for me to shake. I did, feeling the pressure of her grasp through the fabric of my glove. ""So glad to meet you,"" she squealed, and I could tell she meant it.",1
"his throat worked, but he didn't question what I knew or the manner in which I'd acquired the information.",1
he shakes his head as he drags his eyes up and down my trembling presentation notes.,1
their discomfort lasted for another thirty minutes before Urie pulled off the highway and hid the company car out of sight.,1
"Tinker had been observing Sarge going through the meeting notes and wondered what he was looking for. her curiosity finally got the better of her and she moved over closer and asked, ""Sarge, what in the world are you looking for?""",1
"he debated taking the elevator to the main floor, but sometimes it was slower than it should be.",1
he rationalized the situation and knew that this so-called partnership wouldn't stand up in any boardroom he recognized.,1
"the cultural norms for workplace experimenting are different here, Amy said.",1
"he pulled on a tools belt, sheathed several differently sized wrenches, then stooped and began to pack equipment into one sack and the small bundles of documents into another.",1
"everything in him screamed to run forward, to wrap his work-hardened hands around that idea and squeeze the potential out of it. his cry of excitement rose only to gurgle to a halt, never leaving him.",1
I expected to see all of the things Melissa had described in the lab.,1
"I give him a sharp look, ""You just want to use your research skills, don't you?""",1
"they were concerned about the possibility that he has been experimenting with some unapproved methods, perhaps something unknown.",1
he would tense as if bracing himself for my critique. but I would never hurt him or criticize him in such a manner.,1
"the professor says somebody spotted her at the conference, but not when or which session.",1
it's important that you acquire this analytical skill first as you may find it hard to interpret while distracted by the data from the experiments around you.,1
"he approached the topic slowly, Dagmar's interest arching into his lecture while he planted tiny references against her thesis and hypothesis.",1
"as is customary among academic instructors, Tumorg employs rigor to motivate his students.",1
"Archer's mouth curved in amusement, and I think it was the first time I saw him really engage in the seminar.",1
"so when Benedict asked, she said yes even before he had finished his academic proposal.",1
"it was Sebastian, and in another second he was right by my side, lifting me up off the field. his face was actually still with shock, a fairly tender and overwhelmed expression muddling his features, one completely at odds with the competitive character I was so sure he had.",1
"when they laid her arm down by her side, I could see several small, round marks, irregular bruises, and damaged capillaries just under the surface of the skin from the intense training.",1
he would have asked if he needed me to do a warm-up routine.,1
"you report to me, but I want you to work closely with the team captain. I expect this to grow to full team strength as more players arrive. Schmitt interjected, the senior coach in charge at Ysleta is Matt Berkowitz.",1
I raised my left arm and with my right index finger I drew a line the length of my forearm in preparation for the play.,1
"I would show the tournament officials Sir Horace's record, which proves that he still holds the national title.",1
"Isaac leaned over me, easily lifting me into his arms, my legs wrapped around his waist after crossing the finish line.",1
"I had a hard time keeping up with him through the crowd. people were bumping into me and stuff, but for Chax, they simply stepped aside, letting him pass to the locker room.",1
"in answer, Max took a ceramic bowl from beneath his duffle bag, and passed it to Tavi for hydration.",1
the athletes had pitched their tent under one shade and the other two men were camped under the opposite wing of the sports complex. even at this distance it was clear that the two groups were not fraternizing.,1
she would just be another unsuspecting investor in our little startup plan and maybe she would come out of this with a profit.,1
"he took a step closer to me and jabbed the business card in the air again, pink logo falling off it and fluttering onto the desk below.",1
"i think i can remember anything you have to tell me, stated Maximilian crossly during the meeting.",1
"there you are, young entrepreneur, don’t go leaping into deals without research.",1
"i wouldn't give Lasseur the satisfaction of agreeing with him, so i just grunted.",1
"she felt like the adrenaline was firing up in her veins, encouraging her to pitch the idea. it was an odd sensation and caught her completely off-guard.",1
"Jessica ran through all the marketing strategies she knew in her head. as soon as the investor had headed for the canapés, Jessica walked over to Clarence and, in a whisper, and still smiling, called him several of them.",1
"we just have to get used to this office space, he said, staring up at the walls and then at the conference room.",1
"Annwyl glared at Brastias and Morfyd, huddled together in a corner reviewing her pitch.",1
"if he did not release his grip on the venture soon, she would suffer an economic downfall and fail.",1
"he picked up the policy document, lifted up the lid to the middle console, and dropped the document down inside. then he returned his attention back to rummaging around in the briefing notes.",1
"he had many advisors during his long career, and it was not the first time he had been betrayed by a close confidant. max and Jennie stood in the crowd and quietly watched the hearing lead the politician out, with Jennie giving her a glare of contempt.",1
"he talks with a funny accent and Sir Horace says that is because he lived in somewhere called Normandy before he became Sir Horace's aide. Edmund was only seven when he left home and went to live in Sir Horace's mansion, which is very young to start work.",1
"Sydney stood at the podium edge, one sleeve of her suit bloodied but the other arm extended. with a determined push, Eve surged up and toward her, catching Sydney's hand and gripping it tightly.",1
"he kept ignoring her until she brought a hand up and rubbed her chest in discomfort. his eyes snapped up, and he looked on with focused interest during the debate.",1
I will step down as soon as you take the office.,1
"for seven days Budhil refused to acknowledge the presence of his visitor. he acted as though the lobbyist was not in his office, even when Cadfeal tried to ask questions of him. Daksha would check in on him frequently, but his visits were short and mostly perfunctory.",1
"it's led me to believe that what you and I need is a real alliance, with real partners. as much as I enjoy talking to you, darling, this isn't ever going to work politically.",1
"I turned off the microphone to hear better, but it was quiet.",1
"he spoke quietly, yet there was absolute command in his voice during the council meeting.",1
"he crossed over to the window and gazed at the bustling city below, imagining the inspiration it held.",1
she climbed in and sat uncomfortably next to an art supply bag.,1
as we prepare for a new artistic journey we ask you for creativity and inspiration.,1
"truly, this is a day that improves with the passing. you may not like Fiacail but he was correct in saying you need to rest. if you sleep your creative mind will relax and flourish more rapidly.",1
"he twisted his paintbrush in his hand, swinging it to the side.",1
"I took it and let her help me up, wincing as I felt my back, shoulder, and the entire left flank of my upper body beginning to bruise from the vigorous dance rehearsal.",1
"Jenks complained as I wrapped my legs around the ballet barre, securing my position.",1
it was all aces and he smiled revealing gold and silver teeth. the hardest part about holding a winning portfolio is the waiting. you know you're going to change the art scene but no one else does.,1
he disappeared into the studio just to come out running a few moments later with several voices yelling after him. he had grabbed a warm sweater for Taylor on his way out.,1
"Duke reached across the table, grabbed Goodspeed by the throat, and pulled. as Ken struggled, Duke reached into Goodspeed's artist smock pocket and removed the sketchbook he found there.",1
"I tried wrenching my arm back, tried to drag her out, away from the overwhelmed fans closing in on all sides.",1
"on the first day that Zora found out about Lea, Lea started wearing headphones more frequently, to avoid anyone else recognizing her.",1
"I shook my head, instantly flashing back to when I'd thought the same thing about Jack—that he had cheated at the band competition—but Cole was really to blame for the misunderstanding.",1
he managed to move his head slightly to look around at his surroundings backstage.,1
"she scanned the venue for signs of life, some were entering, some leaving, none were sufficient for their needs.",1
"I turned my head to one side and kissed the pulse in her wrist, then gently clasped her hands with mine, feeling the rhythm of her music.",1
"Shay pounded on the door and was about to yell for help when the man stopped laughing and called out to him, ""Shai, Shai, Shai, my son. has it been so long that you don't recognize me? I've come here to help you with your music, not scare the devil into you.""",1
"I kissed Doyle first, and he had to bend down to help me do it, then I kissed Rhys. he looked at me, and there was sadness on his face as the melody played softly.",1
"he had thought that for as long as he had known her, though he had never told Qasim this, of course.",1
"he kissed her back, then pulled her concert t-shirt from her body. he laid it over his near their feet, then he tucked her hair around her shoulders where his lips continued tracing. she felt his breath along her collarbone, and then at her neck.",1
"I dismissed him, sadly, I think, and rudely and thoughtlessly and I had a sense of him hovering near me, watching me, as I went on with the community meeting.",1
"she tried to concentrate, but she could only think that Birgitte had been right about organizing the event all along.",1
the volunteer stooped and unwound Luton's banner from the peg.,1
they begin to make plans for community gardens and public spaces for cargo and people.,1
he knelt by her side and cradled her head tenderly after the neighborhood cleanup.,1
"he was frustrated at how easily he lost his composure during the town council meeting. he went into a breathing exercise, timing his inhalations and exhalations. the first thing was to figure out what his next steps should be.",1
"back in the community center, Cady sauntered into the common area and sat down with a small sigh next to Nate on one of the chairs at the large table.",1
I ignored his less than subtle hint that I should reconcile with the other committee member. I liked Chuch but he didn't see the big picture. he didn't know I'd spent two weeks negotiating community resources.,1
"Peter turned and winked at Michael, then made for the stairs of the community hall.",1
"we also have fingerprint, retinal, and ID card scans, and have to step through special security gates. Beetee has to leave his wheelchair outside, although they provide him with another once we're through security.",1
Talon thought about the hypothesis and he felt a twinge of doubt.,1
"it was something he had been pondering for a while now, and he knew what experiment he wanted to conduct.",1
"yet, the fact that I hadn't already been dismissed was a good sign, and though his expression more or less remained unchanged, there was a spark of curiosity in his eyes.",1
"she walked past him with her arms wrapped around herself, laughed, and shivered in the cold of the lab.",1
Ash frowned at him as those words pricked at the times in his life when he'd been brought back from unsuccessful experiments against his will.,1
"he rushed forward to help the fallen test subject, and found himself grabbing hold of a hand that was nothing more than polished bone, smooth and rather yellowed like an old specimen.",1
"for the next couple of days, Neste rose at the same time and walked to the research facility on her crutches. Glynis and her supervisor both disapproved, but Neste needed that much independence. her leg ached constantly, but it also got stronger every day.",1
he wondered if she needed to know any of the data.,1
"toward the end of the day, Eddie had found a bright yellow flower beside the path and had picked it for her to examine.",1
"it doesn't matter if she goes home exhausted, since her parents are out at some scientific conference and won't be back until Monday. Coby's off with their grandparents, but Tex had been allowed to stay alone in the lab.",1
"I think all of us are too thin on resources these days. new tech is scarce, so it's a good day if any of us have had one decent upgrade.",1
"Stenn had spent most of his life seeing the collaboration between Samuel and Marianne. that kind of teamwork is what he had wanted to feel in his own projects. there's another promise for you, Tania, Stenn thought, we'll be as successful as they once were, if we're not already.",1
"I wouldn't have thought that any device could survive that much damage. but the server drew in a ragged boot-up, and blinked open one indicator light. the other had been put out, and its port looked sunken and strange.",1
the team leaders all agreed that they could not leave until the issue with the network was somehow clarified.,1
he called out to the IT support but there was no reply.,1
they strolled down the server room and reached the entrance to the mainframe.,1
"his hand stroked the smooth surface of the device there and, without further prompting, slid over to the power button.",1
"we must always complete our deployments with no hesitation and with no remorse. our data must not rule our logic or our actions. in our line of technology, it can only bring failure.",1
"my heart started pounding when I thought of the way he’d glared at me the other night, through his smartphone screen.",1
"this way we had a better chance of meeting a wide variety of developers in the hope of finding some positive leads in the project. although the morning's coding lessons were ok, we were really only going through the motions as we had no intention of doing any actual coding.",1
he turned to look at them as they left and Freya glanced over her shoulder back to him. their profile pictures locked for a brief second before she broke the contact and turned her attention forward once more.,1
"a little dumbstruck, he slowly closed the laptop and the rest of the notifications out, and successfully closed himself in with a post that had come out of nowhere and changed a big part of the feed.",1
"so far his friend has been mum, but I've managed to learn a good deal about what's trending below Ashwood.",1
"there's a strong possibility that the rest of the algorithm is unstable. it may explain why they seem unconcerned about monitoring it. however, I believe it's our best chance of going viral without being detected.",1
"we do need to have a video chat and figure some things out, though.",1
I didn't miss the torment in his eyes as he averted his gaze from the negative comments.,1
"yet when speaking her last request to him, to tell the moderator good-bye, she used his handle. had she finally reached some level of respect for him?",1
"after turning off the notifications, he readied for the night with a swift efficiency born of years of online influence.",1
"she primed her profile by candle light in preparation for a special post from her mother. after showing Millie how to set up the feed with the right amount of hashtags, she logged in. it was her mother that had taught her to add the essence of lilac to her posts.",1
"the sight of it did nothing but deepen her fury, and she stepped toward him with her fingers poised to type a fiery response.",1
"she turned and walked quickly away, Choja's eyes following her through the office.",1
"Lamare was looking at him, shooting daggers with her eyes during the team meeting.",1
"I wasn't exactly the type that people opened up to, so I wasn't sure what to do with that confidential information.",1
he allowed himself to savor the moment and just looked at her repeatedly without a word as they presented their project.,1
"he asked, and she could hear the uncertainty in his voice during the budget review.",1
"he finally tore his intense gaze from Ash's face and fastened it on her, but thankfully the rigid line of his jaw relaxed a bit as he looked at her.",1
"after they were gone, he examined where they had come from and found a trigger switch that opened a hidden compartment, leading to another workstation. more IT staff were coming and he almost got caught, diving into the meeting room from the edge of the hallway, the IT staff hot on his trail.",1
"I glanced up, and the first thing I saw was a middle-aged manager in a tweed suit with a fine woolen tie and an expression seriously at odds with the thoroughly affluent air that he emanated. I just snorted and did not bother to answer Amanda.",1
as soon as the door clicked closed Edna leapt for the phone to call the client.,1
"he was safely in his executive limo before he realized that he had bought the bracelet quite legitimately online; it looked more expensive than it really was, she must have something else on him.",1
"finally, they were allowed to rise, and Rurik kicked into full professor mode, demanding an assessment of all research and issuing deadlines for students and assistants. he had a few tasks for me - more assignments that made me seem scholarly - before finally declaring I could leave.",1
"she realized that she could still see the glow of her study lamp, but then it was blotted out as the experiment demanded her attention.",1
Kim merely shook her head and continued to stare out of the window of the university library.,1
he slid his finger down and drew teasing lines around her notation on the research paper.,1
"surely you can find a way to leverage the current data? biotech is going to be the field of the future, and here we are, sitting on a virtual gold mine!",1
"you need to be careful when you go home to visit, Michelle declared matter-of-factly, knowing the pressure of academic expectations.",1
"Professor Boone was yelling at the two undergraduates in the research laboratory. from the past, there was an old adage that even the best student had a mentor.",1
"I asked G-Mom and Grandma to wait with my study group while I quickly searched for Lyle. he was soaked in stress by the time I discovered his whereabouts. a glance over my shoulder revealed my team, eyes wide and mouths covered as they witnessed the ordeal.",1
"Claire wondered whether to comment on her friend's pasty complexion, stark against the pillar-box red hair, a sign of too many sleepless nights.",1
"she gestured discreetly for him to give her his annotated bibliography, which he handed over reluctantly.",1
"they loved pointing out she looked nothing like her mom. with Eliza's warm smile and delicate features, Hannah understood everyone's admiration for her mother's athletic grace. even dressed in an old jersey and sweatpants like she wore now, her mother still looked stunning.",1
the four athletes bought their gear and left the stadium before anyone had a chance to accuse them of anything.,1
"his tiny mom was a talented coach, but the heavy, overdone team makeup made her look a lot older than her twenty-eight years and he hated when she teased her blond hair out for press conferences. it made her look tired and his mom was anything but.",1
"so the Lipwig fellow thought he controlled the team, did he? well, you couldn't run the team without Mavolio Bent, and by this time tomorrow he, Cosmo Lavish, would own Mr. Bent.",1
"I am not about to hand you over to them, Lexel whispered. Zero would normally have been amazed by anyone noticing his moves without having seen him but right now he was focused on the game at hand.",1
it was then that the referee explained that under no circumstances were they to change the lineup that Varvara had set.,1
"she tried to imagine the middle-aged coach, who harbored a generous heart beneath her no-nonsense, businesslike exterior, benching David Thornton. the rigorous training sessions that Belle was overseeing had definitely weakened her, leaving her open to the possibility of burnout.",1
"Marielle stared after him and wondered what that was about. then suddenly he spun lightly on his heel and approached her once more. meet me for breakfast at The Steel Dragon, he invited.",1
"after a few words all three athletes were grinning ear to ear, and the whole team walked down to the locker room.",1
"Jake, I'm sorry to tell you that nowadays that's just the way some athletes like to look. he put his hand on Jake's shoulder and this time Jake did not object, maybe that was progress.",1
"it looked like I wasn’t going to get a lot out of him, meaning I had to take a bit of extreme measures to get my answer about the funding.",1
it was at that moment in time he had started to feel the urge to protect his business partner. his eyes darkened in jealousy when she spoke to other potential investors.,1
"since he didn't want to talk about the failed venture, of course I couldn't let it go. that aspect of my entrepreneurial spirit explained a great deal about my relationship with Chance.",1
some of the team members were lending their aid in getting everything situated properly for the product launch.,1
"she avoided the market competition, but her unsteady balance caused her to fall backwards, landing with a thud in the startup environment.",1
"I can get excluded from the consortium just for harboring her. more importantly, I could get a hefty reward for reporting her at the nearest tech incubator.",1
"I say we walk there and ask for help, Vanida declared the next morning at the networking event.",1
they could hear shouts in the ante-chamber as the former audience piled into the startup pitch room. Victor walked up the suddenly-deserted aisle to the back row and sat down in a vacated seat.,1
"he asked as he brought forth a large portion of a prototype for them to sit on. he laid it down to form a square around the brainstorming session and looked at her. um, sure, she said, unsure of what she could do.",1
"the others contemplated this, mulled it over, and decided she was probably right about the market strategy.",1
"he will try to sway you, perhaps he will try to discredit you. I have extricated you from political obscurity, Felton; I have caused you to be named lieutenant governor; I once saved your career, you know on what occasion.",1
he had done well and his negotiations had proven highly pertinent to the campaign.,1
"I had been numb and it was the only thing that made me feel again. on the sixth day her fever broke and the shivering stopped. I was asleep in the chair, holding her hand, when I felt her in my thoughts and sat up.",1
"she herself took a step backwards as another great blow shook the debate hall. from beneath the widening discussion, she heard them: voices, proclamations, slogans, chants, urges, each one brimming with purpose, each purpose rife with political fervor.",1
"something had to be done, even if it meant deviating from the approved policy.",1
"we have tried to wriggle out of it, but without success. we hope that you will pick the legislative locks that we have been unable to open.",1
I laughed while we lifted our campaign signs and paid for promotions—20 dollars from my side and 20 from her side.,1
"she could only hope she would do well enough to impress the party leader, Santino.",1
"on at least one occasion, after taking a hit in the press during a scandal in Uzbekistan, Horsa had a herd of 300 promises butchered and left them to rot in the public discourse.",1
he held a policy brief in one hand and a speech in the other.,1
"he carried me down to his studio, opened the door for me, and gently placed me inside. he handed me a paintbrush, and I weakly rolled my eyes at the gesture.",1
he didn't see the critique coming until she'd handed it to him. but he was fast—too fast—and turned just in time to have it pierce his ego instead of his confidence.,1
"he took my palette, but let go of it again at once when he saw the look in my eyes.",1
"Avalon turned to face me, his expression still hard and critical.",1
I vaguely remembered hearing someone mention another gallery attached to this one underground but had no idea what or who was displayed there.,1
"on leaving the exhibition room Hamish noted that the urgency of unloading his art supplies seemed to be understood. someone had unwrapped his canvases, but left the easels untouched. after the initial display of action the assistants were now, presumably, rearranging things in the storage, as they were nowhere to be seen.",1
"I have to be there for the unveiling and administer the final touches as soon as possible. right now both seem to be in Venice, Italy, but have separated. we know the general area at least and our first target is the sculpture.",1
"I had meant it to be sarcastic, but my mentor nodded, totally serious. a car had pulled up outside, and Takata headed for the art supplies.",1
"he sounded like a little boy who didn't get his way, and actually started to look like it when he stamped his feet a few times in frustration at his latest piece.",1
I save your masterpiece and this is the gratitude I get?,1
"I wanted to walk under the stars after the concert with you, she said. I'm glad I could accommodate you, I said, as we began walking again down Rook Street, turning on Taurus, past the venues that were closing up for the night.",1
"she felt almost drunk on euphoria, but alive as never before, connected to a musician who seemed desperate for her.",1
"he found himself humming a verse of a symphony about triumph, a melody that his mother used to sing to him before he went to sleep.",1
"Let's get this over with, the singer remarked to Oaka, then he stretched a little bit before he took his place on stage, ready to perform. Oaka quickly took his own stance, hoping that he was ready for this.",1
"Musicians entered and exited from both sides throughout the day. all wore the same branded t-shirts and walked with the same confident posture, rendering them indistinguishable from each other. it was so confusing I almost gave up keeping track of them.",1
"at first, she hadn't recognized that tone for the luscious contradiction it was. she had heard only the innocence, and had continued searching for someone with the qualities she'd always found most attractive in a voice: brooding, dangerous and powerful.",1
"her two brothers, performers in their own right, were grown men with bands of their own and visited often, bringing their partners and children to share in noisy, cheerful jam sessions that lasted well into the night.",1
"in all likelihood, Dan will expect us to stick to the setlist. he will check here first, since we have spent most of our rehearsals here.",1
"his eyes strayed, threatening to return to the sheet music, so I poked him again with my foot.",1
"once in the capitol region, he left the highway and began navigating the one-way streets near her place. he never liked city driving, but it didn't dampen his excitement about the gig one bit.",1
"I ended with a hopeful lift to my voice, and then expectantly waited for his response at the community meeting.",1
I was then sent to a local carpentry workshop to be apprenticed there and after five months that also came to an end. all the time I was pining for the mountains and the great outdoors. back home on the farm I wasn't very popular as I had failed.,1
"the volunteer shrugs and says, get in it and zip it up before the clean-up starts.",1
"he was only five years old and Celeste was rather surprised the first time he showed up at her door with questions about the community garden. his little face was flush and the first thing he said to her was, hello.",1
Sumi looked up at him with a bright smile that wrenched his gut. she kissed Kalea's cheek and handed her off to his grandmother before she excused herself from the neighborhood event.,1
he lowered her carefully to her feet but she had no strength in them and slumped back over his shoulder as they left the community center.,1
"Pheidippus of Calymne flew into a rage within minutes of his arrival, when he was told he would have to camp among the trees during the town festival. he took it as a personal insult: other guests are housed, so why should he not be?",1
"well, now he would just have to deal with the consequences of his actions at the community board meeting.",1
Jasper released his hold on her and helped her to her feet after they completed the community project.,1
"I only mention all this as a window to our minds at that time, so you can sense how we were thinking during the neighbourhood redevelopment discussions.",1
"Several months earlier, he had seen her flip her wrist, sending an attacking drone flying through the air with her exoskeleton suit.",1
"As far as Dali was aware, he had only a handful of half-brothers and sisters out there, none of whom he had ever met. They were all part of separate research teams.",1
"Marcus stared at the back of the young scientist's head for a moment. if Professor Aquitaine saw Crassus like this, she'd be hard-pressed to hide her satisfaction. He could be no threat to her lead researcher Arnos's scientific laurels, like this.",1
"He found it still hard to breathe and he constantly turned, listening to data from the laboratory beckoning him in a language that one time, he was sure, he had known.",1
Mrs. Wilson has always been good to you lab assistants and you should show some respect.,1
"Quinn didn't say anything, and for that, I was grateful. My thoughts were a mess, going fifty different ways, and right then, I didn't have a hope of coping with any sort of scientific debate.",1
"She drew her electrodes, blindly disconnecting the malfunctioning robot who tried to tear him from her arms. Immediately, the other machines threw her on the ground and closed on her to shock her again and again, and again. She felt the wires of one of them reach beneath her lab coat.",1
"Later, as Ariel thought more about her handshake with Dr. Baldur, she started to wonder if it wouldn't be logical for her to interact with more people, not less, within the scientific community.",1
"My anxiety increased tenfold when I stepped outside and saw Bryce's lab equipment in my workspace. I definitely wasn't looking forward to dealing with Bryce again. Jace tried to talk and joke around during the lab setup, but Bryce's crabby mood put a damper on any attempt at normal conversation.",1
Hauk waited until the other researchers were gone before he knocked the one unfortunate assistant who'd been left behind unconscious.,1
I was selfish to ask him to carry out what should be my project.,1
"the third man pulled out two crescent-shaped USB drives from the folds of his beige blazer and slashed at her. her layered clothing was too cumbersome for her to dart away fast enough, so as he swiped for her laptop, she bent back.",1
"some developers have zero clue as to what they're doing, and then when you add in new tech and the whole new and exciting startup thing, it just makes everything better.",1
"his fanaticism rekindled, and he made an ill-fated trip to Silicon Valley and a questionable startup.",1
"if I am to keep my company and regain their loyalty, I need to defeat this competitor in open market competition.",1
"keeping his stolen data became an obsession for him, and the plan he devised to hide it had to be foolproof.",1
"she moaned in her sleep, as if she had been reading his code and was now agreeing with every line he wrote. satisfied with his conclusion, Aidan settled further back and rested against the bed's headboard. after a minute had passed, he fell asleep with a clear mind.",1
in his teenage years Jackson had relied upon his large frame and fast hands. he would earn some additional income from hacking and freelance coding. the bruises on his master's face resembled the injuries he would receive from being hit.,1
"Thomas wasn't sure what he thought about having Victor as a witness, but he didn't really want to wait as they went to search out another collaborating developer.",1
"when the server room door opened fully, Kelly and I exchanged the same freaked-out expression.",1
"I danced a jig amusedly, watching Ben get more and more agitated as his post failed to go viral.",1
"he held her profile open with his fingers, nuzzling his attention against it, his comments sweeping across the sensitive sections of her photo.",1
I saw the notifications of your post and knew you must no longer be offline.,1
"things did seem to be going well for a while on my feed, until one day I noticed something strange in my follower count.",1
"it is a risk, yes, but one we can afford to take. the only difference between posting now and letting them come to us, is when we face the feedback.",1
"I could only do so much and decided to focus on my profile picture. I turned the filter on and adjusted the settings, editing it roughly. once it was polished, or at least clear of flaws and blemishes, I focused on my bio.",1
"he uttered a shocked cry and crawled away from the negative comments. Hoots countered with a positive reply, flipping the sentiment back.",1
he glanced at Karl again and saw a look of panic on the student's face as his post was being ignored.,1
"thank you, moderator, for letting me make a fool of myself and convincing you that I'm a troll. when it was time to go offline and shut down her computer, Phoebe checked her notifications and looked both ways before logging out completely.",1
"you have to be very careful with that post, warned Rebecca.",1
"These words didn't sound like Diana at all, or at least not like the Diana that Cassie had known in the office.",1
