NNP,NNP,",",CD,NNS,JJ,",",MD,VB,DT,NN,IN,DT,JJ,NN,NNP,CD,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,VBZ,NN,IN,NNP,NNP,",",DT,NNP,VBG,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NN,MD,VB,RB,VBN,-NONE-,IN,PRP,VBZ,IN,CD,NNS,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBZ,NNS,IN,CD,CD,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,IN,DT,CD,JJ,NNS,VBP,CD,CD,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNP,CC,NNP,NNS,VBP,VBN,-NONE-,TO,VB,-NONE-,VBG,JJ,JJ,NN,",",CC,DT,NNP,CC,NNP,NNS,JJ,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NN,VBD,-NONE-,DT,NNS,VBD,VBN,-NONE-,IN,DT,JJ,NN,VBD,IN,CD,-NONE-,TO,VB,DT,JJ,CD,CD,NNS,IN,JJ,NNS,JJ,IN,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,NNP,VBD,-NONE-,PRP,VBD,DT,$,CD,CD,-NONE-,NN,IN,PRP$,NNP,NNP,NN,TO,DT,NN,VBD,-NONE-,IN,DT,NN,POS,NN,",",NNP,NNP,NNP,",",CC,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBG,DT,NN,IN,NNP,NNP,IN,DT,JJ,NN,VBN,-NONE-,IN,NNP,NNP,NNP,JJR,DT,NN,",",DT,NN,IN,NN,NNS,VBD,-NONE-,TO,VB,PRP,IN,JJ,IN,PRP$,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,IN,NNP,NNP,VBZ,DT,NN,IN,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNP,NNP,VBD,-NONE-,NNP,NNP,VBZ,VBN,JJ,NN,IN,NNS,IN,JJ,NNS,IN,NNS,WDT,-NONE-,VBP,RB,VBN,-NONE-,IN,``,JJ,NNS,'',IN,DT,NNP,",",DT,NNP,NNPS,CC,JJ,NNP,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBD,IN,NN,TO,DT,NN,VBN,-NONE-,IN,NNP,NNP,IN,NNS,IN,DT,NNP,NNP,NNP,IN,NNPS,IN,NNS,IN,VBG,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,",",NN,NNS,VBD,VBN,-NONE-,JJ,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,VBD,VBN,JJ,NN,IN,JJ,NNS,IN,NNS,",",VBN,-NONE-,IN,CD,JJ,NNP,NN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNP,NNP,VBD,-NONE-,NNP,NNP,VBD,-NONE-,TO,VB,JJ,NN,IN,CD,NNS,",",CC,VBD,RP,JJ,NN,IN,JJ,NNS,IN,NNS,``,RB,IN,DT,NN,IN,NN,NN,TO,VB,NNS,VBN,-NONE-,IN,DT,NNP,CC,DT,NNP,NNPS,.,'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,VBZ,DT,JJ,NNP,NN,CC,NN,IN,NNS,",",VBG,JJ,JJ,NNS,VBN,-NONE-,IN,DT,NNP,CC,JJ,VBG,NNS,VBN,-NONE-,IN,DT,NNP,NN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NN,NNS,VBD,-NONE-,DT,NNP,CC,NNP,MD,VB,DT,JJ,NNS,IN,DT,NN,POS,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,IN,DT,NNS,IN,NNS,WDT,-NONE-,RB,MD,VB,JJ,IN,JJ,NN,VBD,IN,$,CD,CD,-NONE-,-NONE-,IN,CD,",",DT,RB,JJ,NN,IN,DT,$,CD,CD,-NONE-,IN,NNP,NN,NNS,DT,NN,",",VBG,TO,DT,NN,TO,NNP,NNP,NNP,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,NNP,POS,JJ,JJ,NN,",",NNP,NNP,",",JJ,CC,PRP$,NN,",",NNP,NNP,",",VBZ,VBG,RB,-NONE-,TO,VB,VB,DT,JJ,NN,RB,",",DT,NN,VBD,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,MD,VB,DT,NN,-NONE-,TO,VB,NN,CC,VB,NN,NN,``,IN,DT,RBR,JJ,NN,IN,NN,VBZ,VBN,CC,VBN,-NONE-,",",'',NNP,VBD,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,",",RB,NN,NN,NN,",",MD,VB,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,JJ,NN,VBZ,VBN,NNP,IN,JJ,NN,CC,DT,JJ,NN,NN,IN,DT,JJ,NN,VBZ,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBZ,VBN,NNS,IN,NN,NN,IN,DT,IN,DT,JJ,CD,NNS,",",IN,JJ,NNS,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,RB,VBD,PRP$,JJ,NN,IN,DT,CC,DT,NN,POS,NNP,NNP,NNS,VBP,VBG,RB,IN,PRP$,JJ,NN,IN,CD,JJ,NNS,-LRB-,$,CD,-NONE-,-RRB-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,NNP,NNP,NNP,NN,",",NNP,NNS,VBD,RB,CD,JJ,NNS,TO,$,CD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,",",NN,CC,VBG,NN,IN,NNP,",",VBD,IN,NN,NN,NN,JJ,NN,-NONE-,TO,VB,",",RB,",",DT,NN,IN,NNP,POS,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNS,VBD,-NONE-,NNP,NNP,VBZ,-NONE-,TO,VB,DT,RBR,JJ,NN,IN,-NONE-,VBG,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBP,PRP,TO,VB,NNS,IN,DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBD,-NONE-,NNP,NNP,MD,RB,VB,DT,NN,",",-NONE-,VBN,-NONE-,IN,NNP,NNP,",",NN,CC,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,PRP,CC,NNP,NNP,MD,VB,VBN,-NONE-,IN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,VBD,-NONE-,NNP,NNP,VBD,-NONE-,TO,VB,DT,NN,NN,",",IN,NNP,IN,CD,IN,PRP$,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,",",JJ,NN,IN,NNP,NNP,NNP,NNP,",",VBD,VBN,-NONE-,DT,JJ,NN,IN,DT,JJ,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,NNS,RB,RB,VBD,RP,CD,JJ,NN,JJ,JJ,NNS,VBG,$,CD,CD,-NONE-,",",DT,NNP,NNP,NNP,NNP,NNP,VBD,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNS,VBP,DT,JJ,NN,IN,JJ,NNS,IN,NNP,JJ,NNS,",",NNP,NNP,POS,NN,",",NNP,NNP,NNP,",",VBD,-NONE-,-NONE-,IN,DT,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,-NONE-,RBR,IN,CD,NN,IN,DT,NNS,VBD,VBN,-NONE-,IN,JJ,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBD,TO,NNS,IN,NNP,CC,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJR,DT,NN,",",JJ,NNS,VBD,RP,DT,JJ,",",$,CD,CD,-NONE-,JJ,NNS,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBD,VBN,-NONE-,RP,IN,NNP,NNP,",",DT,NNP,NNP,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,JJS,CD,NNS,VBD,VBN,-NONE-,RB,IN,NNP,",",NNP,CC,NNP,IN,DT,NNP,CC,NNP,POS,NNP,NNPS,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,JJ,",",JJ,NNS,:,CD,VBG,DT,JJ,NN,CC,DT,JJ,IN,DT,JJ,NN,VBN,-NONE-,TO,DT,NNP,NN,VBD,NN,:,VBP,CD,JJ,NNS,TO,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,",",PRP,VBP,VBN,-NONE-,TO,VB,DT,NN,IN,NN,:,JJ,NNS,MD,VB,VBN,-NONE-,RB,IN,NN,NNS,VBP,",",CC,JJ,NN,VBZ,NNS,TO,VB,PRP$,NN,IN,JJR,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,",",PRP,VBP,JJ,NN,NNS,IN,JJ,NNS,",",-NONE-,VBG,DT,JJ,NN,IN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,-NONE-,VBG,DT,NNS,",",NNP,NNP,VBD,-NONE-,-NONE-,",",DT,JJ,NNS,VBP,VBN,``,RB,JJ,TO,JJ,CC,JJ,NNS,IN,DT,NNP,.,'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,NNS,VBP,VBN,JJ,NN,IN,JJ,NNS,TO,RBR,IN,CD,NN,IN,DT,$,CD,CD,-NONE-,IN,JJ,NNS,JJ,",",CC,PRP$,NNS,VBP,VBG,IN,DT,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,RB,VBP,VBN,JJ,NNS,IN,NNP,NNP,POS,JJ,NN,",",-NONE-,VBG,$,CD,CD,-NONE-,IN,NNP,NNP,NNS,IN,DT,JJ,CD,NNS,IN,DT,NN,",",CC,RB,DT,NN,IN,DT,JJ,NN,VBN,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,NNP,",",JJ,NN,NN,NN,",",VBD,VBN,-NONE-,DT,NN,IN,DT,NN,NN,",",-NONE-,VBG,DT,NN,TO,CD,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,NNP,VBD,-NONE-,DT,JJ,NN,NN,NN,VBD,-NONE-,TO,VB,IN,NNP,CD,",",CD,",",DT,NN,IN,WDT,DT,NN,",",NN,CC,NN,NNS,NN,VBZ,DT,JJ,NN,-NONE-,TO,VB,DT,NN,NN,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBZ,VBG,IN,NN,CD,IN,DT,JJ,NNP,NNP,",",-NONE-,VBG,PRP,NN,NN,IN,NNS,POS,NNS,IN,PRP,VBZ,-NONE-,TO,VB,RP,DT,NN,-NONE-,TO,VB,PRP$,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,NN,NN,NNP,NNP,",",IN,PRP$,NNP,NNP,NNP,JJ,NN,",",VBD,PRP$,$,JJ,-NONE-,NN,NN,IN,DT,DT,JJ,NNS,JJ,IN,NNP,NNP,",",DT,NN,IN,NNS,VBN,-NONE-,IN,DT,NNPS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,",",VBN,-NONE-,IN,NN,POS,NNS,IN,DT,NNP,NNP,NNP,",",VBZ,VBN,-NONE-,TO,VB,IN,DT,NN,IN,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NN,RB,VBZ,IN,CD,NN,IN,NN,POS,JJ,NNS,JJ,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBZ,VBG,VBN,-NONE-,JJ,TO,DT,RB,VBN,NN,IN,DT,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNP,POS,NNS,IN,NN,",",JJ,JJ,NNS,",",CC,JJ,NN,NNS,VBD,IN,DT,JJ,$,CD,CD,-NONE-,IN,NNP,TO,$,CD,CD,-NONE-,",",DT,NNP,NNP,VBD,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBZ,DT,JJ,JJ,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,JJ,NN,VBZ,DT,NN,IN,NNP,IN,NNP,JJ,NN,IN,NNP,",",WRB,DT,NNP,NN,RB,VBD,IN,DT,CD,NNS,NN,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBZ,DT,JJR,$,CD,CD,-NONE-,NN,IN,DT,NN,POS,JJ,NNS,IN,NNP,TO,$,CD,CD,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-NONE-,VB,DT,NN,",",DT,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBZ,DT,JJS,NN,NN,VBG,NNP,NNP,:,DT,NN,IN,JJ,JJ,NN,NNS,",",DT,RB,VBN,NNS,WDT,-NONE-,VBP,IN,NNS,IN,DT,JJ,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,JJR,IN,CD,NN,NNS,-NONE-,VBP,VBN,VBN,-NONE-,CC,VBN,-NONE-,IN,NNS,DT,NN,",",RB,DT,NN,IN,DT,IN,CD,",",VBG,TO,NNP,NNP,NNP,CC,NNP,",",DT,JJ,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,RB,VBZ,VBN,IN,NNP,TO,NNP,TO,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,NN,",",DT,NNP,NNP,POS,NN,MD,VB,VBN,-NONE-,IN,DT,NN,IN,JJ,NNP,NNP,NNP,:,NNP,JJ,NN,-NONE-,DT,NN,IN,NN,VBZ,VBN,RP,DT,NN,IN,DT,NNP,NNP,RB,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,NN,VBZ,JJ,:,WRB,RP,DT,NNP,NNP,NNP,.,'',VBZ,-NONE-,NNP,NNP,",",DT,VBG,NN,IN,NNP,NNP,NNP,IN,NNP,",",NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,JJ,NN,IN,NN,NNS,VBZ,DT,``,JJ,NN,NN,'',IN,DT,NNS,",",NNP,NNP,VBZ,-NONE-,-NONE-,",",WRB,RB,VBN,NNS,VBD,RB,JJ,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBD,IN,NN,IN,DT,CD,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,JJ,JJ,JJ,NNS,",",RBS,IN,DT,JJ,NNS,VBP,DT,``,JJ,'',NN,",",-NONE-,VBG,DT,VBN,NN,IN,NNS,WDT,-NONE-,VBP,RB,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,VBZ,TO,RB,CD,DT,NN,IN,NN,NNS,WDT,-NONE-,VBP,-NONE-,CC,RB,MD,VB,-NONE-,VBN,-NONE-,IN,NNP,NNP,CC,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NNS,RB,VBP,IN,JJ,NNS,IN,NNS,IN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,NNS,VBP,VBG,-NONE-,TO,VB,PRP$,NNS,'',RB,RB,DT,NN,IN,JJ,NNS,VBZ,RP,",",VBZ,-NONE-,NNP,NNP,",",DT,NN,IN,NNP,NNP,",",NNP,NNP,CC,NNP,",",NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,DT,DT,NN,VBZ,-NONE-,DT,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,JJ,NNS,VBP,VBN,RB,IN,DT,NN,NN,IN,DT,NNS,",",NNS,NNS,VBP,VBN,-NONE-,TO,VB,JJ,NNS,WDT,NNS,VBP,-NONE-,JJ,-NONE-,-NONE-,TO,VB,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,DT,NNS,VBP,VBG,PRP$,NNS,RB,CC,RB,-NONE-,TO,VB,PRP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,NNS,RB,VBP,NNS,-NONE-,TO,VB,CC,TO,VB,DT,NN,IN,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,JJ,VBG,NNS,VBP,VBN,RBR,JJ,NNS,",",JJ,IN,DT,NNP,CC,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NN,NNS,VBP,DT,JJ,NN,-NONE-,-NONE-,TO,VB,DT,NN,IN,JJ,NNS,IN,DT,JJ,NN,IN,-NONE-,VBG,RP,JJ,NNS,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,PRP,VBZ,RB,VB,JJ,-NONE-,TO,VB,VBN,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ,CC,NN,NNS,MD,VB,DT,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,:,DT,NNS,POS,NN,NNS,VBP,-NONE-,TO,VB,RBR,IN,DT,JJR,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRB,DT,NN,NN,VBD,RB,CD,NN,NNP,CD,-NONE-,",",IN,NN,",",DT,NNP,NNP,VBD,RB,CD,NN,CC,DT,NNP,NNP,VBD,CD,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,JJS,NN,NNS,VBD,VBN,-NONE-,RBR,IN,JJS,NNS,IN,DT,CD,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WP,-NONE-,-NONE-,VBZ,RB,JJ,IN,DT,NNS,POS,NN,RB,RB,VBZ,IN,JJ,VBP,VBG,IN,RB,JJ,NNS,TO,DT,NN,IN,PRP$,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,-NONE-,VBG,IN,DT,JJ,NN,IN,JJR,IN,CD,NN,IN,JJ,CD,CC,NN,IN,JJ,NN,",",NN,NNS,RB,VBP,IN,DT,JJ,NN,IN,CD,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,NN,:,NN,NNS,IN,JJ,IN,DT,NNS,DT,NN,VBP,VBN,RB,RBR,RB,IN,DT,JJ,NNS,-NONE-,PRP,VBP,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBZ,RB,IN,-NONE-,VBG,DT,NN,IN,NNS,WDT,-NONE-,VBP,IN,NNS,WDT,-NONE-,VBP,RB,VBN,TO,JJ,NNS,",",JJ,IN,NNP,NNP,",",DT,NNS,VBP,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,DT,JJ,NNS,RB,VBP,VBN,:,NNP,NNP,VBZ,VBN,TO,DT,JJ,CD,NN,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,VBZ,VBN,VBN,-NONE-,IN,JJ,NNS,IN,DT,JJ,JJ,NN,VBN,-NONE-,TO,CD,POS,JJ,JJ,NN,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC,JJ,JJ,NNS,WDT,-NONE-,VBP,RB,RB,RB,VBN,RB,VBP,VBN,-NONE-,TO,VB,IN,JJ,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,PRP,VBP,RB,VBN,-NONE-,TO,VB,DT,JJ,NNS,",",'',VBZ,-NONE-,NNP,NNP,POS,NNP,NNP,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,RB,VBN,NNS,VBP,DT,RB,JJ,NN,IN,DT,NN,NNS,",",NNP,NNP,VBZ,-NONE-,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,JJ,NNP,NNS,",",DT,IN,NNP,CC,NNP,VBG,JJ,NN,MD,VB,RBR,JJ,TO,-NONE-,VBG,JJR,NNS,IN,NN,NNS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
``,EX,MD,VB,DT,JJ,NN,VBN,-NONE-,IN,DT,NNS,VBN,-NONE-,RB,",",'',NNP,NNP,VBZ,-NONE-,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
